"Station Name","ADDENBROKE ISLAND"
"Province","BRITISH COLUMBIA"
"Latitude","51.60"
"Longitude","-127.86"
"Elevation","21.30"
"Climate Identifier","1060080"
"WMO Identifier",""
"TC Identifier","WCZ"

"Legend"
"A","Accumulated"
"C","Precipitation occurred, amount uncertain"
"E","Estimated"
"F","Accumulated and estimated"
"L","Precipitation may or may not have occurred"
"M","Missing"
"N","Temperature missing but known to be > 0"
"S","More than one occurrence"
"T","Trace"
"Y","Temperature missing but known to be < 0"
"[empty]","No data available"
"^","The value displayed is based on incomplete data"
"†","Data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"2016-01-01","2016","01","01","†","6.0","","-0.5","","2.8","","15.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2016-01-02","2016","01","02","†","5.0","","0.0","","2.5","","15.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2016-01-03","2016","01","03","†","3.0","","-1.0","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2016-01-04","2016","01","04","†","3.0","","-3.0","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2016-01-05","2016","01","05","†","5.0","","-1.0","","2.0","","16.0","","0.0","","2.8","","0.0","","2.8","","0","","","","",""
"2016-01-06","2016","01","06","†","5.0","","1.5","","3.3","","14.7","","0.0","","2.0","","0.0","","2.0","","0","","","","",""
"2016-01-07","2016","01","07","†","6.5","","2.5","","4.5","","13.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2016-01-08","2016","01","08","†","7.5","","1.5","","4.5","","13.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2016-01-09","2016","01","09","†","7.0","","3.0","","5.0","","13.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2016-01-10","2016","01","10","†","11.0","","2.0","","6.5","","11.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2016-01-11","2016","01","11","†","12.5","","3.0","","7.8","","10.2","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"2016-01-12","2016","01","12","†","12.0","","7.5","","9.8","","8.2","","0.0","","5.8","","0.0","","5.8","","0","","","","",""
"2016-01-13","2016","01","13","†","7.5","","5.5","","6.5","","11.5","","0.0","","34.8","","0.0","","34.8","","0","","","","",""
"2016-01-14","2016","01","14","†","7.5","","4.5","","6.0","","12.0","","0.0","","1.0","","0.0","","1.0","","0","","","","",""
"2016-01-15","2016","01","15","†","7.5","","1.0","","4.3","","13.7","","0.0","","16.6","","0.0","","16.6","","0","","","","",""
"2016-01-16","2016","01","16","†","12.0","","4.5","","8.3","","9.7","","0.0","","17.0","","0.0","","17.0","","0","","","","",""
"2016-01-17","2016","01","17","†","12.0","","6.0","","9.0","","9.0","","0.0","","7.0","","0.0","","7.0","","0","","","","",""
"2016-01-18","2016","01","18","†","12.0","","6.5","","9.3","","8.7","","0.0","","6.6","","0.0","","6.6","","0","","","","",""
"2016-01-19","2016","01","19","†","10.5","","6.5","","8.5","","9.5","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"2016-01-20","2016","01","20","†","12.0","","3.5","","7.8","","10.2","","0.0","","0.8","","0.0","","0.8","","0","","","","",""
"2016-01-21","2016","01","21","†","10.0","","6.5","","8.3","","9.7","","0.0","","9.6","","0.0","","9.6","","0","","","","",""
"2016-01-22","2016","01","22","†","8.0","","6.0","","7.0","","11.0","","0.0","","11.2","","0.0","","11.2","","0","","","","",""
"2016-01-23","2016","01","23","†","6.0","","4.0","","5.0","","13.0","","0.0","","0.6","","0.0","","0.6","","0","","","","",""
"2016-01-24","2016","01","24","†","10.0","","2.5","","6.3","","11.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"2016-01-25","2016","01","25","†","12.5","","5.5","","9.0","","9.0","","0.0","","4.4","","0.0","","4.4","","0","","","","",""
"2016-01-26","2016","01","26","†","14.5","","8.5","","11.5","","6.5","","0.0","","2.2","","0.0","","2.2","","0","","","","",""
"2016-01-27","2016","01","27","†","13.5","","8.5","","11.0","","7.0","","0.0","","65.6","","0.0","","65.6","","0","","","","",""
"2016-01-28","2016","01","28","†","9.0","","6.0","","7.5","","10.5","","0.0","","15.6","","0.0","","15.6","","0","","","","",""
